Date,Equity,DrawdownPct,DrawdownDuration
2021-03-01 13:15:00,10118.415487808346,0.0,
2021-03-01 13:20:00,10118.415487808346,0.0,
2021-03-01 13:25:00,10118.415487808346,0.0,
2021-03-01 13:30:00,10118.415487808346,0.0,
2021-03-01 13:35:00,10118.415487808346,0.0,
2021-03-01 13:40:00,10118.415487808346,0.0,
2021-03-01 13:45:00,10118.415487808346,0.0,
2021-03-01 13:50:00,10118.415487808346,0.0,
2021-03-01 13:55:00,10118.415487808346,0.0,
2021-03-01 14:00:00,10118.415487808346,0.0,
2021-03-01 14:05:00,10118.415487808346,0.0,
2021-03-01 14:10:00,10118.415487808346,0.0,
2021-03-01 14:15:00,10118.415487808346,0.0,
2021-03-01 14:20:00,10118.415487808346,0.0,
2021-03-01 14:25:00,10118.415487808346,0.0,
2021-03-01 14:30:00,10118.415487808346,0.0,
2021-03-01 14:35:00,10118.415487808346,0.0,
2021-03-01 14:40:00,10118.415487808346,0.0,
2021-03-01 14:45:00,10118.415487808346,0.0,
2021-03-01 14:50:00,10118.415487808346,0.0,
2021-03-01 14:55:00,10118.415487808346,0.0,
2021-03-01 15:00:00,10118.415487808346,0.0,
2021-03-01 15:05:00,10118.415487808346,0.0,
2021-03-01 15:10:00,10118.415487808346,0.0,
2021-03-01 15:15:00,10118.415487808346,0.0,
2021-03-01 15:20:00,10118.415487808346,0.0,
2021-03-01 15:25:00,10118.415487808346,0.0,
2021-03-02 09:15:00,10118.415487808346,0.0,
2021-03-02 09:20:00,10118.415487808346,0.0,
2021-03-02 09:25:00,10118.415487808346,0.0,
2021-03-02 09:30:00,10118.415487808346,0.0,
2021-03-02 09:35:00,10118.415487808346,0.0,
2021-03-02 09:40:00,10118.415487808346,0.0,
2021-03-02 09:45:00,10118.415487808346,0.0,
2021-03-02 09:50:00,10118.415487808346,0.0,
2021-03-02 09:55:00,10118.415487808346,0.0,
2021-03-02 10:00:00,10118.415487808346,0.0,
2021-03-02 10:05:00,10118.415487808346,0.0,
2021-03-02 10:10:00,10118.415487808346,0.0,
2021-03-02 10:15:00,10118.415487808346,0.0,
2021-03-02 10:20:00,10118.415487808346,0.0,
2021-03-02 10:25:00,10118.415487808346,0.0,
2021-03-02 10:30:00,10118.415487808346,0.0,
2021-03-02 10:35:00,10118.415487808346,0.0,
2021-03-02 10:40:00,10118.415487808346,0.0,
2021-03-02 10:45:00,10118.415487808346,0.0,
2021-03-02 10:50:00,10118.415487808346,0.0,
2021-03-02 10:55:00,10118.415487808346,0.0,
2021-03-02 11:00:00,10118.415487808346,0.0,
2021-03-02 11:05:00,10118.415487808346,0.0,
2021-03-02 11:10:00,10118.415487808346,0.0,
2021-03-02 11:15:00,10118.415487808346,0.0,
2021-03-02 11:20:00,10118.415487808346,0.0,
2021-03-02 11:25:00,10118.415487808346,0.0,
2021-03-02 11:30:00,10118.415487808346,0.0,
2021-03-02 11:35:00,10118.415487808346,0.0,
2021-03-02 11:40:00,10118.415487808346,0.0,
2021-03-02 11:45:00,10118.415487808346,0.0,
2021-03-02 11:50:00,10118.415487808346,0.0,
2021-03-02 11:55:00,10118.415487808346,0.0,
2021-03-02 12:00:00,10118.415487808346,0.0,
2021-03-02 12:05:00,10118.415487808346,0.0,
2021-03-02 12:10:00,10118.415487808346,0.0,
2021-03-02 12:15:00,10118.415487808346,0.0,
2021-03-02 12:20:00,10118.415487808346,0.0,
2021-03-02 12:25:00,10118.415487808346,0.0,
2021-03-02 12:30:00,10118.415487808346,0.0,
2021-03-02 12:35:00,10118.415487808346,0.0,
2021-03-02 12:40:00,10118.415487808346,0.0,
2021-03-02 12:45:00,10118.415487808346,0.0,
2021-03-02 12:50:00,10118.415487808346,0.0,
2021-03-02 12:55:00,10118.415487808346,0.0,
2021-03-02 13:00:00,10118.415487808346,0.0,
2021-03-02 13:05:00,10118.415487808346,0.0,
2021-03-02 13:10:00,10118.415487808346,0.0,
2021-03-02 13:15:00,10118.415487808346,0.0,
2021-03-02 13:20:00,10118.415487808346,0.0,
2021-03-02 13:25:00,10118.415487808346,0.0,
2021-03-02 13:30:00,10118.415487808346,0.0,
2021-03-02 13:35:00,10118.415487808346,0.0,
2021-03-02 13:40:00,10118.415487808346,0.0,
2021-03-02 13:45:00,10118.415487808346,0.0,
2021-03-02 13:50:00,10118.415487808346,0.0,
2021-03-02 13:55:00,10118.415487808346,0.0,
2021-03-02 14:00:00,10118.415487808346,0.0,
2021-03-02 14:05:00,10118.415487808346,0.0,
2021-03-02 14:10:00,10118.415487808346,0.0,
2021-03-02 14:15:00,10118.415487808346,0.0,
2021-03-02 14:20:00,10118.415487808346,0.0,
2021-03-02 14:25:00,10118.415487808346,0.0,
2021-03-02 14:30:00,10118.415487808346,0.0,
2021-03-02 14:35:00,10118.415487808346,0.0,
2021-03-02 14:40:00,10118.415487808346,0.0,
2021-03-02 14:45:00,10118.415487808346,0.0,
2021-03-02 14:50:00,10118.415487808346,0.0,
2021-03-02 14:55:00,10118.415487808346,0.0,
2021-03-02 15:00:00,10118.415487808346,0.0,
2021-03-02 15:05:00,10118.415487808346,0.0,
2021-03-02 15:10:00,10118.415487808346,0.0,
2021-03-02 15:15:00,10118.415487808346,0.0,
2021-03-02 15:20:00,10118.415487808346,0.0,
2021-03-02 15:25:00,10118.415487808346,0.0,
2021-03-03 09:15:00,10118.415487808346,0.0,
2021-03-03 09:20:00,10118.415487808346,0.0,
2021-03-03 09:25:00,10118.415487808346,0.0,
2021-03-03 09:30:00,10118.415487808346,0.0,
2021-03-03 09:35:00,10118.415487808346,0.0,
2021-03-03 09:40:00,10118.415487808346,0.0,
2021-03-03 09:45:00,10118.415487808346,0.0,
2021-03-03 09:50:00,10118.415487808346,0.0,
2021-03-03 09:55:00,10118.415487808346,0.0,
2021-03-03 10:00:00,10118.415487808346,0.0,
2021-03-03 10:05:00,10118.415487808346,0.0,
2021-03-03 10:10:00,10118.415487808346,0.0,
2021-03-03 10:15:00,10118.415487808346,0.0,
2021-03-03 10:20:00,10118.415487808346,0.0,
2021-03-03 10:25:00,10118.415487808346,0.0,
2021-03-03 10:30:00,10118.415487808346,0.0,
2021-03-03 10:35:00,10118.415487808346,0.0,
2021-03-03 10:40:00,10118.415487808346,0.0,
2021-03-03 10:45:00,10118.415487808346,0.0,
2021-03-03 10:50:00,10118.415487808346,0.0,
2021-03-03 10:55:00,10118.415487808346,0.0,
2021-03-03 11:00:00,10118.415487808346,0.0,
2021-03-03 11:05:00,10118.415487808346,0.0,
2021-03-03 11:10:00,10118.415487808346,0.0,
2021-03-03 11:15:00,10118.415487808346,0.0,
2021-03-03 11:20:00,10118.415487808346,0.0,
2021-03-03 11:25:00,10118.415487808346,0.0,
2021-03-03 11:30:00,10118.415487808346,0.0,
2021-03-03 11:35:00,10118.415487808346,0.0,
2021-03-03 11:40:00,10118.415487808346,0.0,
2021-03-03 11:45:00,10118.415487808346,0.0,
2021-03-03 11:50:00,10118.415487808346,0.0,
2021-03-03 11:55:00,10118.415487808346,0.0,
2021-03-03 12:00:00,10118.415487808346,0.0,
2021-03-03 12:05:00,10118.415487808346,0.0,
2021-03-03 12:10:00,10118.415487808346,0.0,
2021-03-03 12:15:00,10118.415487808346,0.0,
2021-03-03 12:20:00,10118.415487808346,0.0,
2021-03-03 12:25:00,10118.415487808346,0.0,
2021-03-03 12:30:00,10118.415487808346,0.0,
2021-03-03 12:35:00,10118.415487808346,0.0,
2021-03-03 12:40:00,10118.415487808346,0.0,
2021-03-03 12:45:00,10118.415487808346,0.0,
2021-03-03 12:50:00,10118.415487808346,0.0,
2021-03-03 12:55:00,10118.415487808346,0.0,
2021-03-03 13:00:00,10118.415487808346,0.0,
2021-03-03 13:05:00,10118.415487808346,0.0,
2021-03-03 13:10:00,10118.415487808346,0.0,
2021-03-03 13:15:00,10118.415487808346,0.0,
2021-03-03 13:20:00,10118.415487808346,0.0,
2021-03-03 13:25:00,10118.415487808346,0.0,
2021-03-03 13:30:00,10118.415487808346,0.0,
2021-03-03 13:35:00,10118.415487808346,0.0,
2021-03-03 13:40:00,10118.415487808346,0.0,
2021-03-03 13:45:00,10118.415487808346,0.0,
2021-03-03 13:50:00,10118.415487808346,0.0,
2021-03-03 13:55:00,10118.415487808346,0.0,
2021-03-03 14:00:00,10118.415487808346,0.0,
2021-03-03 14:05:00,10118.415487808346,0.0,
2021-03-03 14:10:00,10118.415487808346,0.0,
2021-03-03 14:15:00,10118.415487808346,0.0,
2021-03-03 14:20:00,10118.415487808346,0.0,
2021-03-03 14:25:00,10118.415487808346,0.0,
2021-03-03 14:30:00,10118.415487808346,0.0,
2021-03-03 14:35:00,10118.415487808346,0.0,
2021-03-03 14:40:00,10118.415487808346,0.0,
2021-03-03 14:45:00,10118.415487808346,0.0,
2021-03-03 14:50:00,10118.415487808346,0.0,
2021-03-03 14:55:00,10118.415487808346,0.0,
2021-03-03 15:00:00,10118.415487808346,0.0,
2021-03-03 15:05:00,10118.415487808346,0.0,
2021-03-03 15:10:00,10118.415487808346,0.0,
2021-03-03 15:15:00,10118.415487808346,0.0,
2021-03-03 15:20:00,10118.415487808346,0.0,
2021-03-03 15:25:00,10118.415487808346,0.0,
2021-03-04 09:15:00,10118.415487808346,0.0,
2021-03-04 09:20:00,10118.415487808346,0.0,
2021-03-04 09:25:00,10118.415487808346,0.0,
2021-03-04 09:30:00,10118.415487808346,0.0,
2021-03-04 09:35:00,10118.415487808346,0.0,
2021-03-04 09:40:00,10118.415487808346,0.0,
2021-03-04 09:45:00,10118.415487808346,0.0,
2021-03-04 09:50:00,10118.415487808346,0.0,
2021-03-04 09:55:00,10118.415487808346,0.0,
2021-03-04 10:00:00,10118.415487808346,0.0,
2021-03-04 10:05:00,10118.415487808346,0.0,
2021-03-04 10:10:00,10118.415487808346,0.0,
2021-03-04 10:15:00,10118.415487808346,0.0,
2021-03-04 10:20:00,10118.415487808346,0.0,
2021-03-04 10:25:00,10118.415487808346,0.0,
2021-03-04 10:30:00,10118.415487808346,0.0,
2021-03-04 10:35:00,10118.415487808346,0.0,
2021-03-04 10:40:00,10118.415487808346,0.0,
2021-03-04 10:45:00,10118.415487808346,0.0,
2021-03-04 10:50:00,10118.415487808346,0.0,
2021-03-04 10:55:00,10118.415487808346,0.0,
2021-03-04 11:00:00,10118.415487808346,0.0,
2021-03-04 11:05:00,10118.415487808346,0.0,
2021-03-04 11:10:00,10118.415487808346,0.0,
2021-03-04 11:15:00,10118.415487808346,0.0,
2021-03-04 11:20:00,10118.415487808346,0.0,
2021-03-04 11:25:00,10118.415487808346,0.0,
2021-03-04 11:30:00,10118.415487808346,0.0,
2021-03-04 11:35:00,10118.415487808346,0.0,
2021-03-04 11:40:00,10118.415487808346,0.0,
2021-03-04 11:45:00,10118.415487808346,0.0,
2021-03-04 11:50:00,10118.415487808346,0.0,
2021-03-04 11:55:00,10118.415487808346,0.0,
2021-03-04 12:00:00,10118.415487808346,0.0,
2021-03-04 12:05:00,10118.415487808346,0.0,
2021-03-04 12:10:00,10118.415487808346,0.0,
2021-03-04 12:15:00,10118.415487808346,0.0,
2021-03-04 12:20:00,10118.415487808346,0.0,
2021-03-04 12:25:00,10118.415487808346,0.0,
2021-03-04 12:30:00,10118.415487808346,0.0,
2021-03-04 12:35:00,10118.415487808346,0.0,
2021-03-04 12:40:00,10118.415487808346,0.0,
2021-03-04 12:45:00,10118.415487808346,0.0,
2021-03-04 12:50:00,10118.415487808346,0.0,
2021-03-04 12:55:00,10118.415487808346,0.0,
2021-03-04 13:00:00,10118.415487808346,0.0,
2021-03-04 13:05:00,10118.415487808346,0.0,
2021-03-04 13:10:00,10118.415487808346,0.0,
2021-03-04 13:15:00,10118.415487808346,0.0,
2021-03-04 13:20:00,10118.415487808346,0.0,
2021-03-04 13:25:00,10118.415487808346,0.0,
2021-03-04 13:30:00,10118.415487808346,0.0,
2021-03-04 13:35:00,10118.415487808346,0.0,
2021-03-04 13:40:00,10118.415487808346,0.0,
2021-03-04 13:45:00,10118.415487808346,0.0,
2021-03-04 13:50:00,10118.415487808346,0.0,
2021-03-04 13:55:00,10118.415487808346,0.0,
2021-03-04 14:00:00,10118.415487808346,0.0,
2021-03-04 14:05:00,10118.415487808346,0.0,
2021-03-04 14:10:00,10118.415487808346,0.0,
2021-03-04 14:15:00,10118.415487808346,0.0,
2021-03-04 14:20:00,10118.415487808346,0.0,
2021-03-04 14:25:00,10118.415487808346,0.0,
2021-03-04 14:30:00,10118.415487808346,0.0,
2021-03-04 14:35:00,10118.415487808346,0.0,
2021-03-04 14:40:00,10118.415487808346,0.0,
2021-03-04 14:45:00,10118.415487808346,0.0,
2021-03-04 14:50:00,10118.415487808346,0.0,
2021-03-04 14:55:00,10118.415487808346,0.0,
2021-03-04 15:00:00,10118.415487808346,0.0,
2021-03-04 15:05:00,10118.415487808346,0.0,
2021-03-04 15:10:00,10118.415487808346,0.0,
2021-03-04 15:15:00,10118.415487808346,0.0,
2021-03-04 15:20:00,10118.415487808346,0.0,
2021-03-04 15:25:00,10118.415487808346,0.0,
2021-03-05 09:15:00,10118.415487808346,0.0,
2021-03-05 09:20:00,10118.415487808346,0.0,
2021-03-05 09:25:00,10118.415487808346,0.0,
2021-03-05 09:30:00,10118.415487808346,0.0,
2021-03-05 09:35:00,10118.415487808346,0.0,
2021-03-05 09:40:00,10118.415487808346,0.0,
2021-03-05 09:45:00,10118.415487808346,0.0,
2021-03-05 09:50:00,10118.415487808346,0.0,
2021-03-05 09:55:00,10118.415487808346,0.0,
2021-03-05 10:00:00,10118.415487808346,0.0,
2021-03-05 10:05:00,10118.415487808346,0.0,
2021-03-05 10:10:00,10118.415487808346,0.0,
2021-03-05 10:15:00,10118.415487808346,0.0,
2021-03-05 10:20:00,10118.415487808346,0.0,
2021-03-05 10:25:00,10118.415487808346,0.0,
2021-03-05 10:30:00,10118.415487808346,0.0,
2021-03-05 10:35:00,10118.415487808346,0.0,
2021-03-05 10:40:00,10118.415487808346,0.0,
2021-03-05 10:45:00,10118.415487808346,0.0,
2021-03-05 10:50:00,10118.415487808346,0.0,
2021-03-05 10:55:00,10118.415487808346,0.0,
2021-03-05 11:00:00,10118.415487808346,0.0,
2021-03-05 11:05:00,10118.415487808346,0.0,
2021-03-05 11:10:00,10118.415487808346,0.0,
2021-03-05 11:15:00,10118.415487808346,0.0,
2021-03-05 11:20:00,10118.415487808346,0.0,
2021-03-05 11:25:00,10118.415487808346,0.0,
2021-03-05 11:30:00,10118.415487808346,0.0,
2021-03-05 11:35:00,10118.415487808346,0.0,
2021-03-05 11:40:00,10118.415487808346,0.0,
2021-03-05 11:45:00,10118.415487808346,0.0,
2021-03-05 11:50:00,10118.415487808346,0.0,
2021-03-05 11:55:00,10118.415487808346,0.0,
2021-03-05 12:00:00,10118.415487808346,0.0,
2021-03-05 12:05:00,10118.415487808346,0.0,
2021-03-05 12:10:00,10118.415487808346,0.0,
2021-03-05 12:15:00,10118.415487808346,0.0,
2021-03-05 12:20:00,10118.415487808346,0.0,
2021-03-05 12:25:00,10118.415487808346,0.0,
2021-03-05 12:30:00,10118.415487808346,0.0,
2021-03-05 12:35:00,10118.415487808346,0.0,
2021-03-05 12:40:00,10118.415487808346,0.0,
2021-03-05 12:45:00,10118.415487808346,0.0,
2021-03-05 12:50:00,10118.415487808346,0.0,
2021-03-05 12:55:00,10118.415487808346,0.0,
2021-03-05 13:00:00,10118.415487808346,0.0,
2021-03-05 13:05:00,10118.415487808346,0.0,
2021-03-05 13:10:00,10118.415487808346,0.0,
2021-03-05 13:15:00,10118.415487808346,0.0,
2021-03-05 13:20:00,10118.415487808346,0.0,
2021-03-05 13:25:00,10118.415487808346,0.0,
2021-03-05 13:30:00,10118.415487808346,0.0,
2021-03-05 13:35:00,10118.415487808346,0.0,
2021-03-05 13:40:00,10118.415487808346,0.0,
2021-03-05 13:45:00,10118.415487808346,0.0,
2021-03-05 13:50:00,10118.415487808346,0.0,
2021-03-05 13:55:00,10118.415487808346,0.0,
2021-03-05 14:00:00,10118.415487808346,0.0,
2021-03-05 14:05:00,10118.415487808346,0.0,
2021-03-05 14:10:00,10118.415487808346,0.0,
2021-03-05 14:15:00,10118.415487808346,0.0,
2021-03-05 14:20:00,10118.415487808346,0.0,
2021-03-05 14:25:00,10118.415487808346,0.0,
2021-03-05 14:30:00,10118.415487808346,0.0,
2021-03-05 14:35:00,10118.415487808346,0.0,
2021-03-05 14:40:00,10118.415487808346,0.0,
2021-03-05 14:45:00,10118.415487808346,0.0,
2021-03-05 14:50:00,10118.415487808346,0.0,
2021-03-05 14:55:00,10118.415487808346,0.0,
2021-03-05 15:00:00,10118.415487808346,0.0,
2021-03-05 15:05:00,10118.415487808346,0.0,
2021-03-05 15:10:00,10118.415487808346,0.0,
2021-03-05 15:15:00,10118.415487808346,0.0,
2021-03-05 15:20:00,10118.415487808346,0.0,
2021-03-05 15:25:00,10118.415487808346,0.0,
2021-03-08 09:15:00,10118.415487808346,0.0,
2021-03-08 09:20:00,10118.415487808346,0.0,
2021-03-08 09:25:00,10118.415487808346,0.0,
2021-03-08 09:30:00,10118.415487808346,0.0,
2021-03-08 09:35:00,10118.415487808346,0.0,
2021-03-08 09:40:00,10118.415487808346,0.0,
2021-03-08 09:45:00,10118.415487808346,0.0,
2021-03-08 09:50:00,10118.415487808346,0.0,
2021-03-08 09:55:00,10118.415487808346,0.0,
2021-03-08 10:00:00,10118.415487808346,0.0,
2021-03-08 10:05:00,10118.415487808346,0.0,
2021-03-08 10:10:00,10118.415487808346,0.0,
2021-03-08 10:15:00,10118.415487808346,0.0,
2021-03-08 10:20:00,10118.415487808346,0.0,
2021-03-08 10:25:00,10118.415487808346,0.0,
2021-03-08 10:30:00,10118.415487808346,0.0,
2021-03-08 10:35:00,10118.415487808346,0.0,
2021-03-08 10:40:00,10118.415487808346,0.0,
2021-03-08 10:45:00,10118.415487808346,0.0,
2021-03-08 10:50:00,10118.415487808346,0.0,
2021-03-08 10:55:00,10118.415487808346,0.0,
2021-03-08 11:00:00,10118.415487808346,0.0,
2021-03-08 11:05:00,10118.415487808346,0.0,
2021-03-08 11:10:00,10118.415487808346,0.0,
2021-03-08 11:15:00,10118.415487808346,0.0,
2021-03-08 11:20:00,10118.415487808346,0.0,
2021-03-08 11:25:00,10118.415487808346,0.0,
2021-03-08 11:30:00,10118.415487808346,0.0,
2021-03-08 11:35:00,10118.415487808346,0.0,
2021-03-08 11:40:00,10118.415487808346,0.0,
2021-03-08 11:45:00,10118.415487808346,0.0,
2021-03-08 11:50:00,10118.415487808346,0.0,
2021-03-08 11:55:00,10118.415487808346,0.0,
2021-03-08 12:00:00,10118.415487808346,0.0,
2021-03-08 12:05:00,10118.415487808346,0.0,
2021-03-08 12:10:00,10118.415487808346,0.0,
2021-03-08 12:15:00,10118.415487808346,0.0,
2021-03-08 12:20:00,10118.415487808346,0.0,
2021-03-08 12:25:00,10118.415487808346,0.0,
2021-03-08 12:30:00,10118.415487808346,0.0,
2021-03-08 12:35:00,10118.415487808346,0.0,
2021-03-08 12:40:00,10118.415487808346,0.0,
2021-03-08 12:45:00,10118.415487808346,0.0,
2021-03-08 12:50:00,10118.415487808346,0.0,
2021-03-08 12:55:00,10118.415487808346,0.0,
2021-03-08 13:00:00,10118.415487808346,0.0,
2021-03-08 13:05:00,10118.415487808346,0.0,
2021-03-08 13:10:00,10118.415487808346,0.0,
2021-03-08 13:15:00,10118.415487808346,0.0,
2021-03-08 13:20:00,10118.415487808346,0.0,
2021-03-08 13:25:00,10118.415487808346,0.0,
2021-03-08 13:30:00,10118.415487808346,0.0,
2021-03-08 13:35:00,10118.415487808346,0.0,
2021-03-08 13:40:00,10118.415487808346,0.0,
2021-03-08 13:45:00,10118.415487808346,0.0,
2021-03-08 13:50:00,10118.415487808346,0.0,
2021-03-08 13:55:00,10118.415487808346,0.0,
2021-03-08 14:00:00,10118.415487808346,0.0,
2021-03-08 14:05:00,10118.415487808346,0.0,
2021-03-08 14:10:00,10118.415487808346,0.0,
2021-03-08 14:15:00,10118.415487808346,0.0,
2021-03-08 14:20:00,10118.415487808346,0.0,
2021-03-08 14:25:00,10118.415487808346,0.0,
2021-03-08 14:30:00,10118.415487808346,0.0,
2021-03-08 14:35:00,10118.415487808346,0.0,
2021-03-08 14:40:00,10118.415487808346,0.0,
2021-03-08 14:45:00,10118.415487808346,0.0,
2021-03-08 14:50:00,10118.415487808346,0.0,
2021-03-08 14:55:00,10118.415487808346,0.0,
2021-03-08 15:00:00,10118.415487808346,0.0,
2021-03-08 15:05:00,10118.415487808346,0.0,
2021-03-08 15:10:00,10118.415487808346,0.0,
2021-03-08 15:15:00,10118.415487808346,0.0,
2021-03-08 15:20:00,10118.415487808346,0.0,
2021-03-08 15:25:00,10118.415487808346,0.0,
2021-03-09 09:15:00,10118.415487808346,0.0,
2021-03-09 09:20:00,10118.415487808346,0.0,
2021-03-09 09:25:00,10118.415487808346,0.0,
2021-03-09 09:30:00,10118.415487808346,0.0,
2021-03-09 09:35:00,10118.415487808346,0.0,
2021-03-09 09:40:00,10118.415487808346,0.0,
2021-03-09 09:45:00,10118.415487808346,0.0,
2021-03-09 09:50:00,10118.415487808346,0.0,
2021-03-09 09:55:00,10118.415487808346,0.0,
2021-03-09 10:00:00,10118.415487808346,0.0,
2021-03-09 10:05:00,10118.415487808346,0.0,
2021-03-09 10:10:00,10118.415487808346,0.0,
2021-03-09 10:15:00,10118.415487808346,0.0,
2021-03-09 10:20:00,10118.415487808346,0.0,
2021-03-09 10:25:00,10118.415487808346,0.0,
2021-03-09 10:30:00,10118.415487808346,0.0,
2021-03-09 10:35:00,10118.415487808346,0.0,
2021-03-09 10:40:00,10118.415487808346,0.0,
2021-03-09 10:45:00,10118.415487808346,0.0,
2021-03-09 10:50:00,10118.415487808346,0.0,
2021-03-09 10:55:00,10118.415487808346,0.0,
2021-03-09 11:00:00,10118.415487808346,0.0,
2021-03-09 11:05:00,10118.415487808346,0.0,
2021-03-09 11:10:00,10118.415487808346,0.0,
2021-03-09 11:15:00,10118.415487808346,0.0,
2021-03-09 11:20:00,10118.415487808346,0.0,
2021-03-09 11:25:00,10118.415487808346,0.0,
2021-03-09 11:30:00,10118.415487808346,0.0,
2021-03-09 11:35:00,10118.415487808346,0.0,
2021-03-09 11:40:00,10118.415487808346,0.0,
2021-03-09 11:45:00,10118.415487808346,0.0,
2021-03-09 11:50:00,10118.415487808346,0.0,
2021-03-09 11:55:00,10118.415487808346,0.0,
2021-03-09 12:00:00,10118.415487808346,0.0,
2021-03-09 12:05:00,10118.415487808346,0.0,
2021-03-09 12:10:00,10118.415487808346,0.0,
2021-03-09 12:15:00,10118.415487808346,0.0,
2021-03-09 12:20:00,10118.415487808346,0.0,
2021-03-09 12:25:00,10118.415487808346,0.0,
2021-03-09 12:30:00,10118.415487808346,0.0,
2021-03-09 12:35:00,10118.415487808346,0.0,
2021-03-09 12:40:00,10118.415487808346,0.0,
2021-03-09 12:45:00,10118.415487808346,0.0,
2021-03-09 12:50:00,10118.415487808346,0.0,
2021-03-09 12:55:00,10118.415487808346,0.0,
2021-03-09 13:00:00,10118.415487808346,0.0,
2021-03-09 13:05:00,10118.415487808346,0.0,
2021-03-09 13:10:00,10118.415487808346,0.0,
2021-03-09 13:15:00,10118.415487808346,0.0,
2021-03-09 13:20:00,10118.415487808346,0.0,
2021-03-09 13:25:00,10118.415487808346,0.0,
2021-03-09 13:30:00,10118.415487808346,0.0,
2021-03-09 13:35:00,10118.415487808346,0.0,
2021-03-09 13:40:00,10118.415487808346,0.0,
2021-03-09 13:45:00,10118.415487808346,0.0,
2021-03-09 13:50:00,10118.415487808346,0.0,
2021-03-09 13:55:00,10118.415487808346,0.0,
2021-03-09 14:00:00,10118.415487808346,0.0,
2021-03-09 14:05:00,10118.415487808346,0.0,
2021-03-09 14:10:00,10118.415487808346,0.0,
2021-03-09 14:15:00,10118.415487808346,0.0,
2021-03-09 14:20:00,10118.415487808346,0.0,
2021-03-09 14:25:00,10118.415487808346,0.0,
2021-03-09 14:30:00,10118.415487808346,0.0,
2021-03-09 14:35:00,10118.415487808346,0.0,
2021-03-09 14:40:00,10118.415487808346,0.0,
2021-03-09 14:45:00,10118.415487808346,0.0,
2021-03-09 14:50:00,10118.415487808346,0.0,
2021-03-09 14:55:00,10118.415487808346,0.0,
2021-03-09 15:00:00,10118.415487808346,0.0,
2021-03-09 15:05:00,10118.415487808346,0.0,
2021-03-09 15:10:00,10118.415487808346,0.0,
2021-03-09 15:15:00,10118.415487808346,0.0,
2021-03-09 15:20:00,10118.415487808346,0.0,
2021-03-09 15:25:00,10118.415487808346,0.0,
2021-03-10 09:15:00,10118.415487808346,0.0,
2021-03-10 09:20:00,10118.415487808346,0.0,
2021-03-10 09:25:00,10118.415487808346,0.0,
2021-03-10 09:30:00,10118.415487808346,0.0,
2021-03-10 09:35:00,10118.415487808346,0.0,
2021-03-10 09:40:00,10118.415487808346,0.0,
2021-03-10 09:45:00,10118.415487808346,0.0,
2021-03-10 09:50:00,10118.415487808346,0.0,
2021-03-10 09:55:00,10118.415487808346,0.0,
